human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.0,0.0,0.5,0.75,0.75,12.72,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.9069767441860465,0.9069767441860465,129.42999999999992,13.461538461538462,0.0,1.9230769230769231,1.9230769230769231,0.0,0.0,0.0,1.9230769230769231
0.0,0.0,0.5061728395061729,0.7654320987654321,0.7654320987654321,96.68842105263157,1.1111111111111112,2.2222222222222223,0.0,2.2222222222222223,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.4807692307692308,0.9423076923076923,0.9423076923076923,252.37333333333328,14.754098360655739,0.0,3.278688524590164,0.0,0.0,0.0,0.0,1.639344262295082
0.0,0.0,0.5714285714285714,1.0,1.0,,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.9,0.9,140.00000000000003,15.873015873015872,0.0,3.1746031746031744,1.5873015873015872,0.0,0.0,0.0,1.5873015873015872
0.0,0.0,0.5,1.0,1.0,,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.8170731707317073,0.8170731707317073,125.51466666666666,9.89010989010989,0.0,1.098901098901099,1.098901098901099,0.0,0.0,0.0,1.098901098901099
0.0,0.0,0.6428571428571429,0.9285714285714286,0.9285714285714286,54.88000000000004,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.5,0.8636363636363636,0.8636363636363636,135.52,9.75609756097561,0.0,1.2195121951219512,2.4390243902439024,0.0,0.0,0.0,1.2195121951219512
0.0,0.0,0.2,1.0,1.0,,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.8266666666666667,0.8266666666666667,121.15384615384617,8.791208791208792,0.0,2.197802197802198,0.0,0.0,0.0,0.0,1.098901098901099
0.0,0.0,0.6666666666666666,1.0,1.0,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.8571428571428571,0.8571428571428571,123.47999999999998,12.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333
0.0,0.0,0.5,0.9,0.9,56.000000000000014,4.166666666666667,0.0,0.0,4.166666666666667,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.41304347826086957,0.8478260869565217,0.8478260869565217,84.64,14.814814814814815,0.0,1.8518518518518519,0.0,0.0,0.0,0.0,1.8518518518518519
0.0,0.0,0.5,0.9166666666666666,0.9166666666666666,80.63999999999997,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.7543859649122807,0.7543859649122807,64.98000000000002,12.307692307692308,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,1.5384615384615385
0.0,0.0,0.5,1.0,1.0,28.0,5.882352941176471,2.9411764705882355,0.0,2.9411764705882355,0.0,2.9411764705882355,0.0,0.0,0.0,0.0,0.44594594594594594,0.7567567567567568,0.823061224489796,170.36444444444447,10.227272727272728,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0
0.0,0.0,0.5476190476190477,0.8333333333333334,0.8333333333333334,70.56000000000003,8.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0335195530726257,0.011235955056179775,0.45,0.7111111111111111,0.8011111111111111,135.2053090004148,12.962962962962964,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.48214285714285715,0.7678571428571429,0.7678571428571429,67.5446153846154,4.838709677419354,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.4413793103448276,0.7448275862068966,0.801086956521739,159.10810810810815,11.764705882352942,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5555555555555556,1.0,1.0,,8.333333333333334,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.017964071856287425,0.006024096385542169,0.5059523809523809,0.6785714285714286,0.7472463768115943,117.63794092342988,12.01923076923077,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,0.0
0.0,0.0,0.5319148936170213,0.8297872340425532,0.8297872340425532,77.315,3.7037037037037037,0.0,0.0,7.407407407407407,0.0,1.8518518518518519,0.0,0.0,0.0,0.0,0.488,0.752,0.7803846153846153,141.1290322580645,10.81081081081081,0.0,0.6756756756756757,0.6756756756756757,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.8333333333333334,0.8333333333333334,120.96000000000005,11.494252873563218,0.0,1.1494252873563218,1.1494252873563218,0.0,0.0,0.0,1.1494252873563218
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7625,0.7625,94.3157894736842,13.829787234042552,0.0,0.0,0.0,0.0,0.0,0.0,1.0638297872340425
0.0,0.0,0.14285714285714285,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.5,0.7555555555555555,0.7555555555555555,103.0909090909091,11.76470588235294,0.0,0.9803921568627451,0.9803921568627451,0.0,0.0,0.0,0.9803921568627451
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.48091603053435117,0.6870229007633588,0.719375,117.68699186991871,11.44578313253012,0.0,0.6024096385542169,1.2048192771084338,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.9285714285714286,0.9285714285714286,54.88000000000004,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.4732142857142857,0.7767857142857143,0.7753846153846152,140.49280000000005,14.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666
