human_ner_LOC_rate,human_ner_PRS_rate,human_ner_ORG_rate,human_ner_TME_rate,human_ner_WRK_rate,human_ner_MSR_rate,human_ner_OBJ_rate,human_ner_EVN_rate,human_ner_total_rate,llm_ner_LOC_rate,llm_ner_PRS_rate,llm_ner_ORG_rate,llm_ner_TME_rate,llm_ner_WRK_rate,llm_ner_MSR_rate,llm_ner_OBJ_rate,llm_ner_EVN_rate,llm_ner_total_rate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535947712418301,0.0,0.0,0.16339869281045752,0.0,0.0,0.0,0.8169934640522877
0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45871559633027525,0.0,0.6934812760055479,0.27739251040221913,0.0,0.0,0.0,0.0,0.0,0.9708737864077669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182
0.0,0.0,2.857142857142857,0.0,0.9523809523809524,0.0,0.0,0.0,3.8095238095238098,0.0,0.0,2.73109243697479,0.0,0.8403361344537815,0.0,0.0,0.0,3.571428571428571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047
0.9615384615384616,4.807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,5.769230769230769,1.4155712841253791,6.673407482305358,0.0,0.20222446916076847,0.5055611729019212,0.0,0.0,0.0,8.796764408493427
0.39215686274509803,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,0.904977375565611,0.22624434389140274,0.22624434389140274,0.0,0.0,0.0,0.0,0.0,1.3574660633484164
0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,0.1890359168241966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890359168241966
3.0973451327433628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0973451327433628,1.5189873417721518,0.0,0.0,0.0,0.7594936708860759,0.0,0.0,0.0,2.278481012658228
2.307692307692308,1.5384615384615385,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,4.615384615384616,3.9473684210526314,0.0,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,4.385964912280701
