human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.09090909090909091,0.05343511450381679,0.45112781954887216,0.6541353383458647,0.7161764705882352,86.24766201264488,4.929577464788732,0.0,0.0,0.0,0.704225352112676,0.0,0.0,0.0,0.015463917525773196,0.0051813471502590676,0.40512820512820513,0.6974358974358974,0.8110416666666665,123.88905787134998,3.1531531531531534,0.0,0.0,4.954954954954955,0.0,0.45045045045045046,0.0,0.0
0.022727272727272728,0.007633587786259542,0.3684210526315789,0.7142857142857143,0.7535294117647059,133.0,5.47945205479452,0.0,0.0,0.0,2.054794520547945,0.0,0.0,0.0,0.03932584269662921,0.0,0.39106145251396646,0.6480446927374302,0.709625,104.73748207735136,3.5353535353535355,0.0,0.0,5.050505050505051,0.0,0.0,1.0101010101010102,0.0
0.09183673469387756,0.03076923076923077,0.37055837563451777,0.5583756345177665,0.7039795918367348,71.53796360395631,5.045871559633028,0.0,0.0,0.0,1.3761467889908259,0.45871559633027525,0.0,0.0,0.05732484076433121,0.006389776357827476,0.3968253968253968,0.5746031746031746,0.779537037037037,120.13660280626013,3.418803418803419,0.0,0.0,3.418803418803419,0.0,0.8547008547008548,0.5698005698005698,0.0
0.0847457627118644,0.01276595744680851,0.5358649789029536,0.4810126582278481,0.6171014492753623,62.0092126413421,4.313725490196078,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.012269938650306749,0.0,0.36585365853658536,0.7012195121951219,0.7940000000000002,164.0,3.8461538461538467,0.0,0.0,4.945054945054945,0.0,0.0,0.0,0.0
0.022222222222222223,0.0,0.45054945054945056,0.7692307692307693,0.7692307692307693,110.41333333333337,4.761904761904762,0.0,0.0,0.0,1.9047619047619047,0.0,0.0,0.0,0.04065040650406504,0.004081632653061225,0.3724696356275304,0.6761133603238867,0.7858783783783784,174.19955748955823,2.898550724637681,0.0,0.0,5.072463768115942,0.0,0.36231884057971014,0.36231884057971014,0.0
0.0847457627118644,0.05128205128205128,0.42857142857142855,0.6218487394957983,0.6425000000000002,78.20221218453224,4.477611940298508,0.0,0.0,0.0,2.985074626865672,0.0,0.0,0.0,0.023923444976076555,0.009615384615384616,0.3952380952380952,0.6523809523809524,0.720990990990991,111.65267592005944,3.3333333333333335,0.0,0.0,5.416666666666667,0.0,0.4166666666666667,1.6666666666666667,0.0
0.0,0.0,0.4722222222222222,0.7638888888888888,0.7638888888888888,85.3835294117647,4.8076923076923075,0.0,0.9615384615384616,0.0,0.0,1.9230769230769231,0.0,0.0,0.03424657534246575,0.0,0.3822525597269625,0.6279863481228669,0.7986597938144333,166.8670614006193,5.277777777777778,0.0,0.0,3.3333333333333335,0.0,1.3888888888888888,0.5555555555555556,0.0
0.05652173913043478,0.017467248908296942,0.45454545454545453,0.5584415584415584,0.690530303030303,78.58660656793305,6.2745098039215685,0.0,0.0,0.0,0.7843137254901961,0.0,0.0,0.0,0.043478260869565216,0.004366812227074236,0.3939393939393939,0.6536796536796536,0.811212121212121,155.87095555835327,3.225806451612903,0.0,0.0,3.225806451612903,0.0,0.4032258064516129,0.0,0.0
0.125,0.059602649006622516,0.4117647058823529,0.6209150326797386,0.6527777777777778,78.66509433962264,4.9079754601226995,0.0,0.0,0.0,1.2269938650306749,0.0,0.0,0.0,0.017241379310344827,0.0,0.36909871244635195,0.6824034334763949,0.8032835820895523,150.38971086199615,2.7237354085603114,0.0,0.0,4.669260700389105,0.0,0.38910505836575876,0.0,0.0
0.04830917874396135,0.0048543689320388345,0.47115384615384615,0.6105769230769231,0.71651376146789,81.73006820977301,7.079646017699115,0.0,0.0,0.0,1.3274336283185841,0.0,0.0,0.0,0.009302325581395349,0.0,0.35648148148148145,0.7175925925925926,0.8275213675213676,216.0,3.319502074688797,0.0,0.0,5.809128630705395,0.0,0.0,0.0,0.0
0.008771929824561403,0.0,0.391304347826087,0.6782608695652174,0.7175,75.60327540106951,4.615384615384616,0.0,0.0,0.0,5.384615384615385,0.7692307692307693,0.0,0.0,0.025510204081632654,0.0,0.40609137055837563,0.6751269035532995,0.7492857142857143,98.55862198313889,2.9661016949152543,0.0,0.0,5.508474576271186,0.0,0.423728813559322,0.0,0.0
0.04201680672268908,0.00847457627118644,0.35833333333333334,0.7333333333333333,0.7604761904761903,125.99999999999999,5.673758865248227,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.01015228426395939,0.0,0.40404040404040403,0.7222222222222222,0.8017171717171716,198.0,3.6199095022624435,0.0,0.0,4.072398190045249,0.0,0.0,0.9049773755656109,0.0
0.0438871473354232,0.006289308176100629,0.41875,0.59375,0.7569230769230769,127.0034357247338,3.621169916434541,0.0,0.0,0.0,5.013927576601672,0.0,0.0,0.0,0.017241379310344827,0.0,0.35428571428571426,0.7314285714285714,0.8157894736842104,182.4468085106383,3.4653465346534653,0.0,0.0,4.9504950495049505,0.0,0.49504950495049505,0.0,0.0
0.05154639175257732,0.015544041450777202,0.48205128205128206,0.5948717948717949,0.7018749999999999,80.95019342359768,5.93607305936073,0.0,0.0,0.0,0.45662100456621,0.0,0.0,0.0,0.030612244897959183,0.0,0.40609137055837563,0.6954314720812182,0.8040816326530615,154.8833905825104,3.4188034188034186,0.0,0.0,4.273504273504273,0.0,0.0,0.0,0.0
0.0,0.0,0.3541666666666667,0.78125,0.78125,122.88000000000002,4.424778761061948,0.0,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,0.01485148514851485,0.004975124378109453,0.3497536945812808,0.7192118226600985,0.8158653846153848,203.0,3.0172413793103448,0.0,0.0,3.0172413793103448,0.0,0.43103448275862066,0.0,0.0
0.2697841726618705,0.1444043321299639,0.3942652329749104,0.4157706093189964,0.5289444444444444,46.93099247002553,5.2785923753665696,0.0,0.0,0.0,2.346041055718475,0.0,0.0,0.0,0.017361111111111112,0.006968641114982578,0.3356401384083045,0.6920415224913494,0.8253684210526315,212.96905659635203,3.6809815950920246,0.0,0.0,3.9877300613496933,0.0,0.3067484662576687,0.0,0.0
0.23214285714285715,0.11976047904191617,0.378698224852071,0.5029585798816568,0.4998571428571429,39.27421129860601,5.6000000000000005,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0429042904290429,0.013245033112582781,0.3815789473684211,0.625,0.8119512195121952,161.40113783304417,3.592814371257485,0.0,0.0,4.4910179640718555,0.0,0.2994011976047904,0.0,0.0
0.08,0.03125,0.39823008849557523,0.5752212389380531,0.6899999999999996,96.07626877104227,4.838709677419354,0.0,0.0,0.0,3.629032258064516,0.0,0.0,0.0,0.043668122270742356,0.021929824561403508,0.34782608695652173,0.6869565217391305,0.833587786259542,164.19552364864865,4.150943396226415,0.0,0.0,7.924528301886793,0.0,0.0,0.7547169811320755,0.0
0.05963302752293578,0.018433179723502304,0.3926940639269406,0.634703196347032,0.7195833333333332,109.5,4.961832061068702,0.0,0.0,0.0,1.1450381679389314,0.0,0.0,0.0,0.025510204081632654,0.005128205128205128,0.38578680203045684,0.6903553299492385,0.8188775510204082,160.24626865671644,3.65296803652968,0.0,0.0,2.28310502283105,0.0,0.0,0.0,0.0
0.016129032258064516,0.0,0.44,0.736,0.7557692307692305,132.5757575757576,5.10948905109489,0.0,0.0,0.0,2.9197080291970803,0.0,0.0,0.0,0.017467248908296942,0.0,0.3695652173913043,0.6695652173913044,0.7832824427480916,157.4454678424556,3.5433070866141736,0.0,0.0,4.330708661417323,0.0,0.0,0.7874015748031497,0.0
0.04316546762589928,0.014492753623188406,0.55,0.6,0.625609756097561,66.99312714776632,3.947368421052632,0.0,0.0,0.0,1.3157894736842106,0.0,0.0,0.0,0.0375,0.0,0.38509316770186336,0.7080745341614907,0.77758064516129,140.3236301369863,3.3333333333333335,0.0,0.0,3.8888888888888893,0.0,0.5555555555555556,0.0,0.0
0.06862745098039216,0.019801980198019802,0.4563106796116505,0.6699029126213593,0.6725,66.3849334409036,3.7037037037037037,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.011299435028248588,0.0,0.3707865168539326,0.7191011235955056,0.809620253164557,178.0,3.608247422680412,0.0,0.0,4.123711340206185,0.0,0.0,0.0,0.0
0.0392156862745098,0.02,0.36538461538461536,0.8269230769230769,0.8269230769230769,84.12444444444442,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.3756906077348066,0.7292817679558011,0.7845121951219514,187.20571428571432,3.4482758620689657,0.0,0.0,4.926108374384237,0.0,0.0,0.0,0.0
0.08585858585858586,0.015228426395939087,0.4271356783919598,0.592964824120603,0.7106000000000001,87.65342194570135,4.587155963302752,0.0,0.45871559633027525,0.0,0.9174311926605505,0.0,0.0,0.0,0.049019607843137254,0.0,0.4195121951219512,0.6585365853658537,0.7668867924528301,117.94153806412109,3.043478260869565,0.0,0.0,4.782608695652174,0.0,0.0,0.0,0.0
0.059880239520958084,0.024096385542168676,0.4107142857142857,0.6547619047619048,0.7534782608695653,83.59431065673078,4.444444444444445,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.031746031746031744,0.00796812749003984,0.3675889328063241,0.6719367588932806,0.826883116883117,164.1536405171576,3.061224489795918,0.0,0.0,7.142857142857142,0.0,0.6802721088435374,0.0,0.0
0.08943089430894309,0.02857142857142857,0.4048582995951417,0.582995951417004,0.7110135135135136,92.42788138440861,5.185185185185185,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,0.012195121951219513,0.0,0.36363636363636365,0.7575757575757576,0.8342424242424242,190.575,3.7433155080213907,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0
0.056,0.012048192771084338,0.41434262948207173,0.5936254980079682,0.7267105263157895,106.65841039321474,5.28169014084507,0.0,0.0,0.0,3.873239436619718,0.0,0.0,0.0,0.009009009009009009,0.0,0.375,0.8214285714285714,0.8215384615384617,175.61599999999999,4.0650406504065035,0.0,0.0,2.4390243902439024,0.0,0.8130081300813008,0.0,0.0
0.037037037037037035,0.009345794392523364,0.3761467889908257,0.7247706422018348,0.7209999999999999,101.94041450777203,7.03125,0.0,0.0,0.0,3.90625,0.0,0.0,0.0,0.0205761316872428,0.0,0.3401639344262295,0.639344262295082,0.7688275862068967,135.60493963040824,4.593639575971731,0.0,0.0,4.593639575971731,0.0,0.35335689045936397,1.4134275618374559,0.0
0.07563025210084033,0.03389830508474576,0.5083333333333333,0.675,0.6747619047619048,95.01078885102456,5.426356589147288,0.0,0.0,0.0,0.7751937984496124,0.0,0.0,0.0,0.012195121951219513,0.0,0.38181818181818183,0.696969696969697,0.793030303030303,153.91129032258064,3.3519553072625694,0.0,0.0,3.9106145251396645,0.0,0.0,0.0,0.0
0.05737704918032787,0.00823045267489712,0.3795918367346939,0.5959183673469388,0.7493835616438356,109.41239316239316,4.562737642585551,0.0,0.0,0.0,0.7604562737642585,0.0,0.0,0.0,0.05116279069767442,0.009345794392523364,0.39814814814814814,0.6574074074074074,0.7300854700854701,98.91039953925565,2.845528455284553,0.0,0.4065040650406504,5.691056910569106,0.0,0.8130081300813008,0.0,0.0
0.07633587786259542,0.007692307692307693,0.4621212121212121,0.6818181818181818,0.7469696969696971,102.90194081367059,2.898550724637681,0.0,0.0,0.0,0.7246376811594203,0.0,0.7246376811594203,0.0,0.016666666666666666,0.0,0.39779005524861877,0.6685082872928176,0.769512195121951,125.269949699277,3.5714285714285716,0.0,0.0,4.081632653061225,0.0,0.0,0.0,0.0
